english_name,japanese_names,jp_candidate_count,example_set_id,example_number
Bulbasaur,フシギダネ,1,cc2feeb0-7efb-4265-9655-142f55afe232,1
Buneary,ミミロル,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,87
Bunnelby,ホルビー,1,a945665e-c81a-4c03-924d-624a07458341,83
Burmy,ミノムッチ,1,012f4320-fb6b-4541-b502-a185ca139451,9
Burning Energy,バーニングエネルギー,1,ef6bc45c-08a8-4349-8017-1717b108d3c8,59
Burning Scarf,燃えるスカーフ,1,692e5d4f-0da6-4011-a12c-ffdb1309cba4,64
Bursting Balloon,炸裂バルーン,1,76c58458-b473-4806-9bb6-903a2d2a9b45,73
Butterfree,バタフリー,1,a945665e-c81a-4c03-924d-624a07458341,3
Butterfree V,バタフリーV,1,34f34ce8-d9b4-4c63-9460-a26290607bc5,1
Butterfree VMAX,バタフリーVMAX,1,34f34ce8-d9b4-4c63-9460-a26290607bc5,2
Buzzwole,マッシブーン,1,4a261245-088f-4357-a2ff-6c7890e11543,11
Buzzwole-GX,マッシブーンGX,1,133c791b-7cad-484f-843a-1fdb007af685,30
Cacnea,サボネア,1,8cce95a2-f537-4156-907d-f331ce13b5d6,1
Cacturne,ノクタス,1,8cce95a2-f537-4156-907d-f331ce13b5d6,2
Café Master,マスター,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,159
Caitlin,カトレア,1,c56a482d-7434-4e00-bc54-16c38f187c4e,64
Calamitous Snowy Mountain,災いの雪山,1,e86bad58-b459-4ac3-a82c-a122cf1755d6,70
Calamitous Wasteland,災いの荒野,1,34dac2ab-c4e1-429a-a8f7-a057ae021a67,70
Calyrex,バドレックス,1,012908fb-007c-486d-85ba-d2fcf10d833d,11
Camerupt,バクーダ,1,03ce403b-f7de-460e-931e-27de38cd44ca,10
Camerupt-EX,バクーダEX,1,a0688785-c0ff-43fa-84fa-48d14432b701,12
Camping Gear,キャンプセット,1,8cce95a2-f537-4156-907d-f331ce13b5d6,63
Canceling Cologne,キャンセルコロン,1,0380eb72-bbcd-401c-ba09-fec23007efa7,63
Candela,キャンデラ,1,519974df-352f-47fe-a03f-04e3e551a5da,68
Candice,スズナ,1,248d92ee-d69e-493d-9d4b-0960134db32f,95
Capacious Bucket,たっぷりバケツ,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,137
Cape of Toughness,タフネスマント,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,143
Capsakid,カプサイジ,1,15f71d52-9415-472d-a5cb-2397e385979c,12
Capture Energy,キャプチャーエネルギー,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,182
Capturing Aroma,キャプチャーアロマ,1,012908fb-007c-486d-85ba-d2fcf10d833d,60
Cara Liss,ウカッツ,1,43366684-3ba6-4b69-a815-9c96da64469d,191
Carbink,メレシー,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,38
Carbink BREAK,メレシーBREAK,1,a0688785-c0ff-43fa-84fa-48d14432b701,67
Carefree Cat Toy,のんびりじゃらし,1,6d9ff692-c95f-40d8-aef9-58089eb14260,96
Caretaker,管理人,1,97d0e77f-4340-44e3-9fb3-6e227b079a7d,61
Carkol,トロッゴン,1,8cce95a2-f537-4156-907d-f331ce13b5d6,33
Carmine,ゼイユ,1,aaae146c-17af-45fb-b9fb-165ca527fc03,97
Carnivine,マスキッパ,1,012908fb-007c-486d-85ba-d2fcf10d833d,4
Carracosta,アバゴーラ,1,14496d8f-d11f-4779-bc03-b5a0e25a8a4b,17
Carvanha,キバニア,1,af81f07b-2345-4f9e-baf5-adfa2bcdb807,38
Cascoon,マユルド,1,54450e62-c2ee-4136-b175-6191e3a2acfc,7
Cassiopeia,カシオペア,1,0683c46d-715d-4978-bcac-223c867795ea,61
Cassius,クロケア,1,0f0b8f32-db0e-4bf1-9a12-e6692554debb,58
Castform,ポワルン,1,c56a482d-7434-4e00-bc54-16c38f187c4e,53
Castform Rainy Form,ポワルン あまみずのすがた,1,c56a482d-7434-4e00-bc54-16c38f187c4e,13
Castform Snowy Form,ポワルン ゆきぐものすがた,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,19
Castform Sunny Form,ポワルン たいようのすがた,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,11
Caterpie,キャタピー,1,a945665e-c81a-4c03-924d-624a07458341,1
Cedric Juniper,アララギパパ,1,eb0a6865-84ff-4f85-b031-54c9d4e4c14d,93
Celebi,セレビィ,1,14496d8f-d11f-4779-bc03-b5a0e25a8a4b,3
Celebi & Venusaur GX,セレビィ&フシギバナGX,1,8c3e90a2-295a-49ec-a166-fec75fe3fd8e,1
Celebi V,セレビィV,1,c56a482d-7434-4e00-bc54-16c38f187c4e,3
Celebi VMAX,セレビィVMAX,1,c56a482d-7434-4e00-bc54-16c38f187c4e,4
Celebi ◇,セレビィ,1,ac71e58e-df22-4e89-89a6-7e939bd6632a,15
Celebi-EX,セレビィEX,1,55fb9c24-1735-4a8c-b090-eebabf950f94,4
Celesteela,テッカグヤ,1,02909cf1-28d7-484f-bede-01b7da714ab6,58
Celesteela-GX,テッカグヤGX,1,02774e64-31dd-4b6c-a9b3-65c24144066e,71
Centiskorch,マルヤクデ,1,6d9ff692-c95f-40d8-aef9-58089eb14260,16
Centiskorch V,マルヤクデV,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,22
Centiskorch VMAX,マルヤクデVMAX,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,23
Ceruledge,ソウブレイズ,1,34dac2ab-c4e1-429a-a8f7-a057ae021a67,31
Ceruledge ex,ソウブレイズex,1,d89dc0ae-ec18-4b7e-a147-29ceffa71c2f,203
Cetitan,ハルクジラ,1,15f71d52-9415-472d-a5cb-2397e385979c,25
Cetitan ex,ハルクジラex,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,32
Cetoddle,アルクジラ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,31
Chandelure,シャンデラ,1,0380eb72-bbcd-401c-ba09-fec23007efa7,14
Chandelure V,シャンデラV,1,a945665e-c81a-4c03-924d-624a07458341,14
Chandelure VMAX,シャンデラVMAX,1,a945665e-c81a-4c03-924d-624a07458341,15
Chandelure-EX,シャンデラEX,1,eb0a6865-84ff-4f85-b031-54c9d4e4c14d,61
Channeler,きとうし,1,14496d8f-d11f-4779-bc03-b5a0e25a8a4b,86
Chansey,ラッキー,1,234779b1-7c9a-442f-8f8e-de41d5de658c,42
Chaos Tower,カオスタワー,1,738567d0-701f-448b-bba6-70a6b90dbcc4,78
Chaotic Swell,混沌のうねり,1,4a261245-088f-4357-a2ff-6c7890e11543,91
Charcadet,カルボウ,1,0e5e9c85-befb-4767-b2e3-748891d46454,10
Charizard,リザードン,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,17
Charizard & Braixen-GX,リザードン&テールナーGX,1,67f367c1-a48d-4f82-8b03-0cea6da851bb,8
Charizard ex,リザードンex,1,bb411b0c-7378-4681-8d40-30958187c747,6
Charizard Spirit Link,リザードンソウルリンク,1,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,83
Charizard V,リザードンV,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,13
Charizard VSTAR,リザードンVSTAR,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,14
Charizard-EX,リザードンEX,1,6ba347c2-db70-4a00-bd67-01f48ceff2f5,11
Charizard-GX,リザードンGX,1,a8568729-9fae-4f33-bea1-c887bbc3f41a,11
Charjabug,デンヂムシ,1,a945665e-c81a-4c03-924d-624a07458341,32
Charmander,ヒトカゲ,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,15
Charmeleon,リザード,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,16
Chatot,ペラップ,1,012908fb-007c-486d-85ba-d2fcf10d833d,58
Cheren,チェレン,1,02eba1f1-ab17-434f-b54f-3213cbb54ca3,84
Cheren's Care,チェレンの気くばり,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,156
Cherish Ball,プレシャスボール,1,14496d8f-d11f-4779-bc03-b5a0e25a8a4b,113
Cherrim,チェリム,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,6
Cherubi,チェリンボ,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,5
Cheryl,モミ,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,163
Chesnaught,ブリガロン,1,0f0b8f32-db0e-4bf1-9a12-e6692554debb,9
Chesnaught BREAK,ブリガロンBREAK,1,ef6bc45c-08a8-4349-8017-1717b108d3c8,6
Chesnaught V,ブリガロンV,1,248d92ee-d69e-493d-9d4b-0960134db32f,9
Chespin,ハリマロン,1,0f0b8f32-db0e-4bf1-9a12-e6692554debb,7
Chewtle,カムカメ,1,db8504f1-e9f0-4e60-954a-4818040cfe98,25
Chi-Yu,イーユイ,1,41226239-da09-4293-b6a3-d53c92094bf5,16
Chi-Yu ex,イーユイex,1,34dac2ab-c4e1-429a-a8f7-a057ae021a67,16
Chien-Pao,パオジアン,1,1d6a22e1-15be-46ec-bfa4-71adffe1213e,21
Chien-Pao ex,パオジアンex,1,e86bad58-b459-4ac3-a82c-a122cf1755d6,28
Chikorita,チコリータ,1,ac71e58e-df22-4e89-89a6-7e939bd6632a,2
Chili & Cilan & Cress,ポッドとデントとコーン,1,a945665e-c81a-4c03-924d-624a07458341,98
Chimchar,ヒコザル,1,012f4320-fb6b-4541-b502-a185ca139451,19
Chimecho,チリーン,1,54450e62-c2ee-4136-b175-6191e3a2acfc,28
Chinchou,チョンチー,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,35
Chip-Chip Ice Axe,ザクザクピッケル,1,94db240f-1949-4c1e-9b92-12425aa31573,80
Choice Band,こだわりハチマキ,1,575b3ae4-5c0c-4abc-93f8-f1f4cc71974a,49
Choice Belt,こだわりベルト,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,145
Choice Helmet,こだわりメット,1,ac71e58e-df22-4e89-89a6-7e939bd6632a,85
Choy,タイサイ,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,66
Cilan,デント,1,eeb4f01f-3792-421f-9dc9-6a8799cd6a06,50
Cinccino,チラチーノ,1,012f4320-fb6b-4541-b502-a185ca139451,86
Cinderace,エースバーン,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,17
Cinderace ex,エースバーンex,1,db8504f1-e9f0-4e60-954a-4818040cfe98,18
Cinderace V,エースバーンV,1,692e5d4f-0da6-4011-a12c-ffdb1309cba4,16
Cinderace VMAX,エースバーンVMAX,1,692e5d4f-0da6-4011-a12c-ffdb1309cba4,17
Ciphermaniac's Codebreaking,暗号マニアの解読,1,1fea9ad9-1344-4423-b075-978401221f70,67
Circhester Bath,キルクス温泉,1,55532dfc-3744-4734-b6b3-db9157b43812,97
Clamperl,パールル,1,a945665e-c81a-4c03-924d-624a07458341,23
Clauncher,ウデッポウ,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,7
Clavell,クラベル,1,af1234fc-0c84-4c51-ba4c-cc74829e2d03,67
Clawitzer,ブロスター,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,8
Clay,ヤーコン,1,bf3433b6-5f29-4156-a1b7-c67eb119b52f,48
Claydol,ネンドール,1,248d92ee-d69e-493d-9d4b-0960134db32f,48
Cleansing Gloves,おはらいグローブ,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,142
Clefable,ピクシー,1,54450e62-c2ee-4136-b175-6191e3a2acfc,20
Clefairy,ピッピ,1,54450e62-c2ee-4136-b175-6191e3a2acfc,19
Cleffa,ピィ,1,94db240f-1949-4c1e-9b92-12425aa31573,64
Clemont's Wit,シトロンの機転,1,6d9ff692-c95f-40d8-aef9-58089eb14260,103
Clive,ネルケ,1,2e3e2cf1-be86-4808-87f7-fe01973f0325,175
Clobbopus,タタッコ,1,c56a482d-7434-4e00-bc54-16c38f187c4e,42
Cloyster,パルシェン,1,c9f7833f-defe-4d99-b45a-33fcb5a1fb14,15
Coach Trainer,コーチトレーナー,1,4fc047cb-d0d5-4086-b6dd-8f0b1d5dad42,49
Coalossal,セキタンザン,1,8cce95a2-f537-4156-907d-f331ce13b5d6,34
Coalossal V,セキタンザンV,1,5ef17897-aa4b-47b6-ba3f-437267d27a85,42
Coalossal VMAX,セキタンザンVMAX,1,5ef17897-aa4b-47b6-ba3f-437267d27a85,43
Coating Metal Energy,コーティング鋼エネルギー,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,178
Cobalion,コバルオン,1,248d92ee-d69e-493d-9d4b-0960134db32f,68
Cobalion-EX,コバルオンEX,1,d80a5f18-cad8-457f-90e6-3fbfd527f8c2,49
Cobalion-GX,コバルオンGX,1,424e31c9-b164-41cc-bc8b-67667edfab53,41
Cofagrigus,デスカーン,1,02eba1f1-ab17-434f-b54f-3213cbb54ca3,37
Cofagrigus ex,デスカーンex,1,41226239-da09-4293-b6a3-d53c92094bf5,31
Colbur Berry,ナモのみ,1,6d9ff692-c95f-40d8-aef9-58089eb14260,99
Collapsed Stadium,崩れたスタジアム,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,127
Colress,アクロマ,1,d80a5f18-cad8-457f-90e6-3fbfd527f8c2,64
Colress Machine,アクロママシーン,1,d80a5f18-cad8-457f-90e6-3fbfd527f8c2,62
Colress's Experiment,アクロマの実験,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,95
Colress's Tenacity,アクロマの執念,1,0683c46d-715d-4978-bcac-223c867795ea,59
Combee,ミツハニー,1,0380eb72-bbcd-401c-ba09-fec23007efa7,8
Combusken,ワカシャモ,1,1778f144-2fa0-4cf0-b7ed-b8a42a4f4526,12
Comfey,キュワワー,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,49
Community Center,公民館,1,97d0e77f-4340-44e3-9fb3-6e227b079a7d,65
Computer Search,パソコン通信,1,55fb9c24-1735-4a8c-b090-eebabf950f94,58
Conkeldurr,ローブシン,1,1b0c8034-f89e-45bd-9339-da3e9963ce3f,52
Conkeldurr V,ローブシンV,1,519974df-352f-47fe-a03f-04e3e551a5da,40
Copperajah,ダイオウドウ,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,39
Copperajah ex,ダイオウドウex,1,e86bad58-b459-4ac3-a82c-a122cf1755d6,54
Copperajah V,ダイオウドウV,1,7d28ee74-f539-44c6-9aa1-1af5bf6c65aa,75
Copperajah VMAX,ダイオウドウVMAX,1,7d28ee74-f539-44c6-9aa1-1af5bf6c65aa,76
Copycat,モノマネむすめ,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,65
Cornerstone Mask Ogerpon,オーガポン いしずえのめん,1,562e3ff7-4148-430b-8ea4-e1308f56d05e,49
Cornerstone Mask Ogerpon ex,オーガポン いしずえのめんex,1,aaae146c-17af-45fb-b9fb-165ca527fc03,65
Corphish,ヘイガニ,1,012f4320-fb6b-4541-b502-a185ca139451,23
Corsola,サニーゴ,1,af81f07b-2345-4f9e-baf5-adfa2bcdb807,12
Corviknight,アーマーガア,1,a945665e-c81a-4c03-924d-624a07458341,73
Corviknight V,アーマーガアV,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,115
Corviknight VMAX,アーマーガアVMAX,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,116
Corvisquire,アオガラス,1,a945665e-c81a-4c03-924d-624a07458341,88
Cosmoem,コスモウム,1,4a261245-088f-4357-a2ff-6c7890e11543,38
Cosmog,コスモッグ,1,4a261245-088f-4357-a2ff-6c7890e11543,36
Cottonee,モンメン,1,94db240f-1949-4c1e-9b92-12425aa31573,65
Counter Catcher,カウンターキャッチャー,1,133c791b-7cad-484f-843a-1fdb007af685,46
Counter Energy,カウンターエネルギー,1,9f635209-aec1-4acf-84b7-8e77e6be7bc0,50
Counter Gain,カウンターゲイン,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,139
Cover Fossil,ふたの化石,1,57924c09-76eb-4558-9b20-3158526e6c65,63
Crabominable,ケケンカニ,1,c56a482d-7434-4e00-bc54-16c38f187c4e,41
Crabominable V,ケケンカニV,1,a945665e-c81a-4c03-924d-624a07458341,26
Crabrawler,マケンカニ,1,c56a482d-7434-4e00-bc54-16c38f187c4e,40
Cradily,ユレイドル,1,4a261245-088f-4357-a2ff-6c7890e11543,4
Cramorant,ウッウ,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,33
Cramorant V,ウッウV,1,43366684-3ba6-4b69-a815-9c96da64469d,155
Cranidos,ズガイドス,1,4faa5ea4-2af5-4aea-8154-3d8eac93ff68,34
Crasher Wake,マキシ,1,7b4aebdd-ad4e-4fd2-a4a1-50ed98bc4e51,46
Crawdaunt,シザリガー,1,012f4320-fb6b-4541-b502-a185ca139451,24
Cresselia,クレセリア,1,c56a482d-7434-4e00-bc54-16c38f187c4e,29
Cresselia-EX,クレセリアEX,1,b0253502-abfb-4157-a4fc-41821a8bd9f6,27
Crispin,アカマツ,1,db8504f1-e9f0-4e60-954a-4818040cfe98,97
Croagunk,グレッグル,1,54450e62-c2ee-4136-b175-6191e3a2acfc,48
Crobat,クロバット,1,54450e62-c2ee-4136-b175-6191e3a2acfc,43
Crobat V,クロバットV,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,99
Crobat VMAX,クロバットVMAX,1,43366684-3ba6-4b69-a815-9c96da64469d,109
Crocalor,アチゲータ,1,af1234fc-0c84-4c51-ba4c-cc74829e2d03,19
Croconaw,アリゲイツ,1,a945665e-c81a-4c03-924d-624a07458341,21
Cross Switcher,クロススイッチャー,1,a945665e-c81a-4c03-924d-624a07458341,90
Crossceiver,クロスシーバー,1,a945665e-c81a-4c03-924d-624a07458341,89
Crushing Gloves,ブレイクグローブ,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,64
Crushing Hammer,クラッシュハンマー,1,c9f7833f-defe-4d99-b45a-33fcb5a1fb14,53
Crustle,イワパレス,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,4
Cryogonal,フリージオ,1,03ce403b-f7de-460e-931e-27de38cd44ca,18
Crystal Cave,結晶の洞窟,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,66
Crystal Edge,クリスタルエッジ,1,55fb9c24-1735-4a8c-b090-eebabf950f94,59
Crystal Wall,クリスタルウォール,1,b0253502-abfb-4157-a4fc-41821a8bd9f6,59
Cubchoo,クマシュン,1,012f4320-fb6b-4541-b502-a185ca139451,32
Cubone,カラカラ,1,94db240f-1949-4c1e-9b92-12425aa31573,45
Cufant,ゾウドウ,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,38
Cursed Duster,のろいのはたき,1,1d6a22e1-15be-46ec-bfa4-71adffe1213e,61
Cursed Shovel,のろいのスコップ,1,7d28ee74-f539-44c6-9aa1-1af5bf6c65aa,89
Custom Catcher,カスタムキャッチャー,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,120
Cutiefly,アブリー,1,c56a482d-7434-4e00-bc54-16c38f187c4e,34
Cycling Road,サイクリングロード,1,bb411b0c-7378-4681-8d40-30958187c747,165
Cyclizar,モトトカゲ,1,15f71d52-9415-472d-a5cb-2397e385979c,68
Cyclizar ex,モトトカゲex,1,154b30d7-3fc1-4322-af22-f39b9c881d45,51
Cyllene,シマボシ,1,0380eb72-bbcd-401c-ba09-fec23007efa7,64
Cyndaquil,ヒノアラシ,1,ac71e58e-df22-4e89-89a6-7e939bd6632a,16
Cynthia,シロナ,1,94db240f-1949-4c1e-9b92-12425aa31573,95
Cynthia & Caitlin,シロナ&カトレア,1,4a261245-088f-4357-a2ff-6c7890e11543,88
Cynthia's Ambition,シロナの覇気,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,153
Cynthia's Feebas,シロナのヒンバス,1,562e3ff7-4148-430b-8ea4-e1308f56d05e,28
Cynthia's Gabite,シロナのガバイト,1,562e3ff7-4148-430b-8ea4-e1308f56d05e,43
Cynthia's Garchomp ex,シロナのガブリアスex,1,562e3ff7-4148-430b-8ea4-e1308f56d05e,44
Cynthia's Gible,シロナのフカマル,1,562e3ff7-4148-430b-8ea4-e1308f56d05e,42
Cynthia's Milotic,シロナのミロカロス,1,562e3ff7-4148-430b-8ea4-e1308f56d05e,29
Cynthia's Power Weight,シロナのパワーウエイト,1,562e3ff7-4148-430b-8ea4-e1308f56d05e,60
Cynthia's Roselia,シロナのロゼリア,1,562e3ff7-4148-430b-8ea4-e1308f56d05e,4
Cynthia's Roserade,シロナのロズレイド,1,562e3ff7-4148-430b-8ea4-e1308f56d05e,5
Cynthia's Spiritomb,シロナのミカルゲ,1,562e3ff7-4148-430b-8ea4-e1308f56d05e,50
Cyrano,シアノ,1,6d9ff692-c95f-40d8-aef9-58089eb14260,102
Cyrus ◇,アカギ,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,144
Dachsbun,バウッツェル,1,0e5e9c85-befb-4767-b2e3-748891d46454,34
Dachsbun ex,バウッツェルex,1,db8504f1-e9f0-4e60-954a-4818040cfe98,46
Daisy's Help,ナナミの手助け,1,bb411b0c-7378-4681-8d40-30958187c747,163
Damage Mover,ダメージムーバー,1,cc2feeb0-7efb-4265-9655-142f55afe232,63
Damage Pump,ダメージポンプ,1,54450e62-c2ee-4136-b175-6191e3a2acfc,64
Dan,ダンペイ,1,7d28ee74-f539-44c6-9aa1-1af5bf6c65aa,91
Dana,ラジュルネ,1,312d4099-d563-4221-b523-a8ab2cf9c24e,138
Dancer,ダンサー,1,a945665e-c81a-4c03-924d-624a07458341,97
Dangerous Drill,デンジャラスドリル,1,424e31c9-b164-41cc-bc8b-67667edfab53,48
Dangerous Laser,デンジャラス光線,1,0683c46d-715d-4978-bcac-223c867795ea,54
Dark City,ナイトシティ,1,f1e926cc-29d1-4214-b949-836beb3a827c,30
Dark Claw,悪のツメ,1,20672802-91f9-40b4-909f-312ffba0dd5b,67
Dark Patch,ダークパッチ,1,54450e62-c2ee-4136-b175-6191e3a2acfc,98
Darkness Energy,基本悪エネルギー,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,208
Darkrai,ダークライ,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,45
Darkrai VSTAR,ダークライVSTAR,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,228
Darkrai ◇,ダークライ,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,77
Darkrai-EX,ダークライEX,1,eb0a6865-84ff-4f85-b031-54c9d4e4c14d,72
Darkrai-GX,ダークライGX,1,25678826-2811-4bff-9b3a-26e10c5db48c,40
Darmanitan,ヒヒダルマ,1,94db240f-1949-4c1e-9b92-12425aa31573,11
Dartrix,フクスロー,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,7
Darumaka,ダルマッカ,1,94db240f-1949-4c1e-9b92-12425aa31573,10
Dashing Pouch,ダッシュポーチ,1,9f635209-aec1-4acf-84b7-8e77e6be7bc0,46
Dawn Wings Necrozma,ネクロズマ あかつきのつばさ,1,7b4aebdd-ad4e-4fd2-a4a1-50ed98bc4e51,21
Dawn Wings Necrozma-GX,ネクロズマ あかつきのつばさGX,1,4faa5ea4-2af5-4aea-8154-3d8eac93ff68,33
Decidueye,ジュナイパー,1,4a261245-088f-4357-a2ff-6c7890e11543,10
Decidueye-GX,ジュナイパーGX,1,575b3ae4-5c0c-4abc-93f8-f1f4cc71974a,3
Dedenne,デデンネ,1,248d92ee-d69e-493d-9d4b-0960134db32f,45
Dedenne ex,デデンネex,1,af1234fc-0c84-4c51-ba4c-cc74829e2d03,38
Dedenne-GX,デデンネGX,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,48
Deduction Set,推理セット,1,6d9ff692-c95f-40d8-aef9-58089eb14260,94
Deerling,シキジカ,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,5
Defiance Band,まけんきハチマキ,1,0e5e9c85-befb-4767-b2e3-748891d46454,73
Defiance Vest,まけんきチョッキ,1,41226239-da09-4293-b6a3-d53c92094bf5,62
Deino,モノズ,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,42
Delcatty,エネコロロ,1,a945665e-c81a-4c03-924d-624a07458341,82
Delibird,デリバード,1,234779b1-7c9a-442f-8f8e-de41d5de658c,14
Delinquent,こわいおねえさん,1,a0688785-c0ff-43fa-84fa-48d14432b701,184
Delivery Drone,おとどけドローン,1,34dac2ab-c4e1-429a-a8f7-a057ae021a67,66
Delphox,マフォクシー,1,012908fb-007c-486d-85ba-d2fcf10d833d,18
Delphox BREAK,マフォクシーBREAK,1,738567d0-701f-448b-bba6-70a6b90dbcc4,12
Delphox V,マフォクシーV,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,17
Deluxe Bomb,デラックスボム,1,db8504f1-e9f0-4e60-954a-4818040cfe98,96
Dendra,キハダ,1,af1234fc-0c84-4c51-ba4c-cc74829e2d03,66
Deoxys,デオキシス,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,60
Deoxys VMAX,デオキシスVMAX,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,222
Deoxys VSTAR,デオキシスVSTAR,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,223
Deoxys-EX,デオキシスEX,1,3b23961b-060c-4eec-b215-11dcd659f7a9,25
Devolution Spray,退化スプレー,1,790d2460-b945-4a62-ac80-f5a10254b191,48
Devolution Spray Z,退化スプレーZ,1,a7880f19-342f-4727-8b28-2ad012936a2f,44
Devoured Field,喰いつくされた原野,1,9f635209-aec1-4acf-84b7-8e77e6be7bc0,49
Dewgong,ジュゴン,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,21
Dewott,フタチマル,1,02eba1f1-ab17-434f-b54f-3213cbb54ca3,19
Dewpider,シズクモ,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,31
Dhelmise,ダダリン,1,67f367c1-a48d-4f82-8b03-0cea6da851bb,29
Dhelmise V,ダダリンV,1,e7364633-fbf1-400c-8da2-63b129f42c38,4
Dialga,ディアルガ,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,41
Dialga-EX,ディアルガEX,1,2f7aa653-531c-4744-b532-e3fead1dfa1f,53
Dialga-GX,ディアルガGX,1,7b4aebdd-ad4e-4fd2-a4a1-50ed98bc4e51,35
Diancie,ディアンシー,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,63
Diancie ◇,ディアンシー,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,70
Diantha,カルネ,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,148
Diggersby,ホルード,1,a945665e-c81a-4c03-924d-624a07458341,84
Digging Gloves,穴掘りグローブ,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,60
Diglett,ディグダ,1,94db240f-1949-4c1e-9b92-12425aa31573,43
Dimension Valley,次元の谷,1,c5895636-5372-42da-a880-777a0a52416a,87
Dipplin,カミッチュ,1,97d0e77f-4340-44e3-9fb3-6e227b079a7d,49
Ditto,メタモン,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,117
Ditto V,メタモンV,1,43366684-3ba6-4b69-a815-9c96da64469d,140
Ditto VMAX,メタモンVMAX,1,43366684-3ba6-4b69-a815-9c96da64469d,141
Ditto ◇,メタモン,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,108
Dive Ball,ダイブボール,1,a03039bf-3a15-4b15-9d4f-634488fa9e48,62
Doctor,ドクター,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,66
Dodrio,ドードリオ,1,94db240f-1949-4c1e-9b92-12425aa31573,71
Doduo,ドードー,1,94db240f-1949-4c1e-9b92-12425aa31573,70
