set_code,set_id,card_number,scrydex_english_name,db_japanese_name,scrydex_card_url
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,50,Durant,アイアント,https://scrydex.com/pokemon/cards/durant/xy2_ja-50?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,51,Flabébé,フラベベ,https://scrydex.com/pokemon/cards/flabb/xy2_ja-51?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,52,Floette,フラエッテ,https://scrydex.com/pokemon/cards/floette/xy2_ja-52?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,53,Florges,フラージェス,https://scrydex.com/pokemon/cards/florges/xy2_ja-53?variant=firstEditionHolofoil
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,54,Carbink,メレシー,https://scrydex.com/pokemon/cards/carbink/xy2_ja-54?variant=firstEditionHolofoil
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,55,M Charizard-EX,megaリザードンEX,https://scrydex.com/pokemon/cards/m-charizard-ex/xy2_ja-55?variant=firstEditionHolofoil
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,56,Druddigon,クリムガン,https://scrydex.com/pokemon/cards/druddigon/xy2_ja-56?variant=firstEditionHolofoil
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,57,Dragalge,ドラミドロ,https://scrydex.com/pokemon/cards/dragalge/xy2_ja-57?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,58,Goomy,ヌメラ,https://scrydex.com/pokemon/cards/goomy/xy2_ja-58?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,59,Sliggoo,ヌメイル,https://scrydex.com/pokemon/cards/sliggoo/xy2_ja-59?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,60,Goodra,ヌメルゴン,https://scrydex.com/pokemon/cards/goodra/xy2_ja-60?variant=firstEditionHolofoil
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,61,Pidgey,ポッポ,https://scrydex.com/pokemon/cards/pidgey/xy2_ja-61?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,62,Pidgeotto,ピジョン,https://scrydex.com/pokemon/cards/pidgeotto/xy2_ja-62?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,63,Pidgeot,ピジョット,https://scrydex.com/pokemon/cards/pidgeot/xy2_ja-63?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,64,Kangaskhan-EX,ガルーラEX,https://scrydex.com/pokemon/cards/kangaskhan-ex/xy2_ja-64?variant=firstEditionHolofoil
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,65,M Kangaskhan-EX,megaガルーラEX,https://scrydex.com/pokemon/cards/m-kangaskhan-ex/xy2_ja-65?variant=firstEditionHolofoil
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,66,Snorlax,カビゴン,https://scrydex.com/pokemon/cards/snorlax/xy2_ja-66?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,67,Sentret,オタチ,https://scrydex.com/pokemon/cards/sentret/xy2_ja-67?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,68,Furret,オオタチ,https://scrydex.com/pokemon/cards/furret/xy2_ja-68?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,69,Miltank,ミルタンク,https://scrydex.com/pokemon/cards/miltank/xy2_ja-69?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,70,Buneary,ミミロル,https://scrydex.com/pokemon/cards/buneary/xy2_ja-70?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,71,Lopunny,ミミロップ,https://scrydex.com/pokemon/cards/lopunny/xy2_ja-71?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,72,Trick Shovel,いたずらスコップ,https://scrydex.com/pokemon/cards/trick-shovel/xy2_ja-72?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,73,Sacred Ash,せいなるはい,https://scrydex.com/pokemon/cards/sacred-ash/xy2_ja-73?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,74,Startling Megaphone,びっくりメガホン,https://scrydex.com/pokemon/cards/startling-megaphone/xy2_ja-74?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,75,Fiery Torch,炎のトーチ,https://scrydex.com/pokemon/cards/fiery-torch/xy2_ja-75?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,76,Protection Cube,プロテクトキューブ,https://scrydex.com/pokemon/cards/protection-cube/xy2_ja-76?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,77,Lysandre,フラダリ,https://scrydex.com/pokemon/cards/lysandre/xy2_ja-77?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,78,Pokémon Center Lady,ポケモンセンターのお姉さん,https://scrydex.com/pokemon/cards/pokmon-center-lady/xy2_ja-78?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,79,Pokémon Fan Club,ポケモンだいすきクラブ,https://scrydex.com/pokemon/cards/pokmon-fan-club/xy2_ja-79?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,80,Magnetic Storm,磁気嵐,https://scrydex.com/pokemon/cards/magnetic-storm/xy2_ja-80?variant=firstEdition
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,81,Charizard-EX,リザードンEX,https://scrydex.com/pokemon/cards/charizard-ex/xy2_ja-81?variant=firstEditionHolofoil
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,82,Magnezone-EX,ジバコイルEX,https://scrydex.com/pokemon/cards/magnezone-ex/xy2_ja-82?variant=firstEditionHolofoil
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,83,Toxicroak-EX,ドクロッグEX,https://scrydex.com/pokemon/cards/toxicroak-ex/xy2_ja-83?variant=firstEditionHolofoil
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,84,Kangaskhan-EX,ガルーラEX,https://scrydex.com/pokemon/cards/kangaskhan-ex/xy2_ja-84?variant=firstEditionHolofoil
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,85,Lysandre,フラダリ,https://scrydex.com/pokemon/cards/lysandre/xy2_ja-85?variant=firstEditionHolofoil
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,86,Pokémon Center Lady,ポケモンセンターのお姉さん,https://scrydex.com/pokemon/cards/pokmon-center-lady/xy2_ja-86?variant=firstEditionHolofoil
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,87,Pokémon Fan Club,ポケモンだいすきクラブ,https://scrydex.com/pokemon/cards/pokmon-fan-club/xy2_ja-87?variant=firstEditionHolofoil
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,88,M Charizard-EX,megaリザードンEX,https://scrydex.com/pokemon/cards/m-charizard-ex/xy2_ja-88?variant=firstEditionHolofoil
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,89,M Charizard-EX,megaリザードンEX,https://scrydex.com/pokemon/cards/m-charizard-ex/xy2_ja-89?variant=firstEditionHolofoil
XY2,6ba347c2-db70-4a00-bd67-01f48ceff2f5,90,M Kangaskhan-EX,megaガルーラEX,https://scrydex.com/pokemon/cards/m-kangaskhan-ex/xy2_ja-90?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,1,Venonat,コンパン,https://scrydex.com/pokemon/cards/venonat/xy4_ja-1?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,2,Venomoth,モルフォン,https://scrydex.com/pokemon/cards/venomoth/xy4_ja-2?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,3,Yanma,ヤンヤンマ,https://scrydex.com/pokemon/cards/yanma/xy4_ja-3?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,4,Yanmega,メガヤンマ,https://scrydex.com/pokemon/cards/yanmega/xy4_ja-4?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,5,Sewaddle,クルミル,https://scrydex.com/pokemon/cards/sewaddle/xy4_ja-5?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,6,Swadloon,クルマユ,https://scrydex.com/pokemon/cards/swadloon/xy4_ja-6?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,7,Leavanny,ハハコモリ,https://scrydex.com/pokemon/cards/leavanny/xy4_ja-7?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,8,Karrablast,カブルモ,https://scrydex.com/pokemon/cards/karrablast/xy4_ja-8?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,9,Fletchinder,ヒノヤコマ,https://scrydex.com/pokemon/cards/fletchinder/xy4_ja-9?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,10,Talonflame,ファイアロー,https://scrydex.com/pokemon/cards/talonflame/xy4_ja-10?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,11,Litleo,シシコ,https://scrydex.com/pokemon/cards/litleo/xy4_ja-11?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,12,Pyroar,カエンジシ,https://scrydex.com/pokemon/cards/pyroar/xy4_ja-12?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,13,Krabby,クラブ,https://scrydex.com/pokemon/cards/krabby/xy4_ja-13?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,14,Kingler,キングラー,https://scrydex.com/pokemon/cards/kingler/xy4_ja-14?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,15,Totodile,ワニノコ,https://scrydex.com/pokemon/cards/totodile/xy4_ja-15?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,16,Croconaw,アリゲイツ,https://scrydex.com/pokemon/cards/croconaw/xy4_ja-16?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,17,Feraligatr,オーダイル,https://scrydex.com/pokemon/cards/feraligatr/xy4_ja-17?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,18,Finneon,ケイコウオ,https://scrydex.com/pokemon/cards/finneon/xy4_ja-18?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,19,Lumineon,ネオラント,https://scrydex.com/pokemon/cards/lumineon/xy4_ja-19?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,20,Frillish,プルリル,https://scrydex.com/pokemon/cards/frillish/xy4_ja-20?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,21,Jellicent,ブルンゲル,https://scrydex.com/pokemon/cards/jellicent/xy4_ja-21?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,22,Alomomola,ママンボウ,https://scrydex.com/pokemon/cards/alomomola/xy4_ja-22?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,23,Manectric-EX,ライボルトEX,https://scrydex.com/pokemon/cards/manectric-ex/xy4_ja-23?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,24,M Manectric-EX,megaライボルトEX,https://scrydex.com/pokemon/cards/m-manectric-ex/xy4_ja-24?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,25,Pachirisu,パチリス,https://scrydex.com/pokemon/cards/pachirisu/xy4_ja-25?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,26,Joltik,バチュル,https://scrydex.com/pokemon/cards/joltik/xy4_ja-26?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,27,Galvantula,デンチュラ,https://scrydex.com/pokemon/cards/galvantula/xy4_ja-27?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,28,Helioptile,エリキテル,https://scrydex.com/pokemon/cards/helioptile/xy4_ja-28?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,29,Heliolisk,エレザード,https://scrydex.com/pokemon/cards/heliolisk/xy4_ja-29?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,30,Zubat,ズバット,https://scrydex.com/pokemon/cards/zubat/xy4_ja-30?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,31,Golbat,ゴルバット,https://scrydex.com/pokemon/cards/golbat/xy4_ja-31?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,32,Crobat,クロバット,https://scrydex.com/pokemon/cards/crobat/xy4_ja-32?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,33,Gengar-EX,ゲンガーEX,https://scrydex.com/pokemon/cards/gengar-ex/xy4_ja-33?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,34,M Gengar-EX,megaゲンガーEX,https://scrydex.com/pokemon/cards/m-gengar-ex/xy4_ja-34?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,35,Wobbuffet,ソーナンス,https://scrydex.com/pokemon/cards/wobbuffet/xy4_ja-35?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,36,Gulpin,ゴクリン,https://scrydex.com/pokemon/cards/gulpin/xy4_ja-36?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,37,Swalot,マルノーム,https://scrydex.com/pokemon/cards/swalot/xy4_ja-37?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,38,Munna,ムンナ,https://scrydex.com/pokemon/cards/munna/xy4_ja-38?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,39,Musharna,ムシャーナ,https://scrydex.com/pokemon/cards/musharna/xy4_ja-39?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,40,Litwick,ヒトモシ,https://scrydex.com/pokemon/cards/litwick/xy4_ja-40?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,41,Lampent,ランプラー,https://scrydex.com/pokemon/cards/lampent/xy4_ja-41?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,42,Chandelure,シャンデラ,https://scrydex.com/pokemon/cards/chandelure/xy4_ja-42?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,43,Pumpkaboo,バケッチャ,https://scrydex.com/pokemon/cards/pumpkaboo/xy4_ja-43?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,44,Gourgeist,パンプジン,https://scrydex.com/pokemon/cards/gourgeist/xy4_ja-44?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,45,Gligar,グライガー,https://scrydex.com/pokemon/cards/gligar/xy4_ja-45?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,46,Gliscor,グライオン,https://scrydex.com/pokemon/cards/gliscor/xy4_ja-46?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,47,Roggenrola,ダンゴロ,https://scrydex.com/pokemon/cards/roggenrola/xy4_ja-47?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,48,Boldore,ガントル,https://scrydex.com/pokemon/cards/boldore/xy4_ja-48?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,49,Gigalith,ギガイアス,https://scrydex.com/pokemon/cards/gigalith/xy4_ja-49?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,50,Murkrow,ヤミカラス,https://scrydex.com/pokemon/cards/murkrow/xy4_ja-50?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,51,Honchkrow,ドンカラス,https://scrydex.com/pokemon/cards/honchkrow/xy4_ja-51?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,52,Poochyena,ポチエナ,https://scrydex.com/pokemon/cards/poochyena/xy4_ja-52?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,53,Mightyena,グラエナ,https://scrydex.com/pokemon/cards/mightyena/xy4_ja-53?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,54,Spiritomb,ミカルゲ,https://scrydex.com/pokemon/cards/spiritomb/xy4_ja-54?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,55,Purrloin,チョロネコ,https://scrydex.com/pokemon/cards/purrloin/xy4_ja-55?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,56,Liepard,レパルダス,https://scrydex.com/pokemon/cards/liepard/xy4_ja-56?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,57,Malamar-EX,カラマネロEX,https://scrydex.com/pokemon/cards/malamar-ex/xy4_ja-57?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,60,Florges-EX,フラージェスEX,https://scrydex.com/pokemon/cards/florges-ex/xy4_ja-60?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,61,Swirlix,ペロッパフ,https://scrydex.com/pokemon/cards/swirlix/xy4_ja-61?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,62,Slurpuff,ペロリーム,https://scrydex.com/pokemon/cards/slurpuff/xy4_ja-62?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,63,Deino,モノズ,https://scrydex.com/pokemon/cards/deino/xy4_ja-63?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,64,Zweilous,ジヘッド,https://scrydex.com/pokemon/cards/zweilous/xy4_ja-64?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,65,Hydreigon,サザンドラ,https://scrydex.com/pokemon/cards/hydreigon/xy4_ja-65?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,66,Spearow,オニスズメ,https://scrydex.com/pokemon/cards/spearow/xy4_ja-66?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,67,Fearow,オニドリル,https://scrydex.com/pokemon/cards/fearow/xy4_ja-67?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,68,Chansey,ラッキー,https://scrydex.com/pokemon/cards/chansey/xy4_ja-68?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,69,Blissey,ハピナス,https://scrydex.com/pokemon/cards/blissey/xy4_ja-69?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,70,Girafarig,キリンリキ,https://scrydex.com/pokemon/cards/girafarig/xy4_ja-70?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,71,Whismur,ゴニョニョ,https://scrydex.com/pokemon/cards/whismur/xy4_ja-71?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,72,Loudred,ドゴーム,https://scrydex.com/pokemon/cards/loudred/xy4_ja-72?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,73,Exploud,バクオング,https://scrydex.com/pokemon/cards/exploud/xy4_ja-73?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,74,Regigigas,レジギガス,https://scrydex.com/pokemon/cards/regigigas/xy4_ja-74?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,75,Bunnelby,ホルビー,https://scrydex.com/pokemon/cards/bunnelby/xy4_ja-75?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,76,Diggersby,ホルード,https://scrydex.com/pokemon/cards/diggersby/xy4_ja-76?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,77,Fletchling,ヤヤコマ,https://scrydex.com/pokemon/cards/fletchling/xy4_ja-77?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,78,Target Whistle,ターゲットホイッスル(フレア団ギア),https://scrydex.com/pokemon/cards/target-whistle/xy4_ja-78?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,79,Battle Compressor,バトルコンプレッサー(フレア団ギア),https://scrydex.com/pokemon/cards/battle-compressor/xy4_ja-79?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,80,Robo Substitute,みがわりロボ(フレア団ギア),https://scrydex.com/pokemon/cards/robo-substitute/xy4_ja-80?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,81,Manectric Spirit Link,ライボルトソウルリンク,https://scrydex.com/pokemon/cards/manectric-spirit-link/xy4_ja-81?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,82,Jamming Net,ジャミングネット(フレア団ハイパーギア),https://scrydex.com/pokemon/cards/jamming-net/xy4_ja-82?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,83,Head Ringer,ヘッドノイザー(フレア団ハイパーギア),https://scrydex.com/pokemon/cards/head-ringer/xy4_ja-83?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,84,AZ,AZ,https://scrydex.com/pokemon/cards/az/xy4_ja-84?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,85,Xerosic,クセロシキ,https://scrydex.com/pokemon/cards/xerosic/xy4_ja-85?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,86,Lysandre's Trump Card,フラダリの奥の手,https://scrydex.com/pokemon/cards/lysandres-trump-card/xy4_ja-86?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,87,Dimension Valley,次元の谷,https://scrydex.com/pokemon/cards/dimension-valley/xy4_ja-87?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,88,Mystery Energy,ミステリーエネルギー,https://scrydex.com/pokemon/cards/mystery-energy/xy4_ja-88?variant=firstEdition
XY4,c5895636-5372-42da-a880-777a0a52416a,89,Manectric-EX,ライボルトEX,https://scrydex.com/pokemon/cards/manectric-ex/xy4_ja-89?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,90,Gengar-EX,ゲンガーEX,https://scrydex.com/pokemon/cards/gengar-ex/xy4_ja-90?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,91,Malamar-EX,カラマネロEX,https://scrydex.com/pokemon/cards/malamar-ex/xy4_ja-91?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,92,Florges-EX,フラージェスEX,https://scrydex.com/pokemon/cards/florges-ex/xy4_ja-92?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,93,AZ,AZ,https://scrydex.com/pokemon/cards/az/xy4_ja-93?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,94,Xerosic,クセロシキ,https://scrydex.com/pokemon/cards/xerosic/xy4_ja-94?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,95,Lysandre's Trump Card,フラダリの奥の手,https://scrydex.com/pokemon/cards/lysandres-trump-card/xy4_ja-95?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,96,M Manectric-EX,megaライボルトEX,https://scrydex.com/pokemon/cards/m-manectric-ex/xy4_ja-96?variant=firstEditionHolofoil
XY4,c5895636-5372-42da-a880-777a0a52416a,97,M Gengar-EX,megaゲンガーEX,https://scrydex.com/pokemon/cards/m-gengar-ex/xy4_ja-97?variant=firstEditionHolofoil
XY5-Bt,a03039bf-3a15-4b15-9d4f-634488fa9e48,1,Weedle,ビードル,https://scrydex.com/pokemon/cards/weedle/xy5t_ja-1?variant=firstEdition
XY5-Bt,a03039bf-3a15-4b15-9d4f-634488fa9e48,2,Kakuna,コクーン,https://scrydex.com/pokemon/cards/kakuna/xy5t_ja-2?variant=firstEdition
XY5-Bt,a03039bf-3a15-4b15-9d4f-634488fa9e48,3,Beedrill,スピアー,https://scrydex.com/pokemon/cards/beedrill/xy5t_ja-3?variant=firstEdition
XY5-Bt,a03039bf-3a15-4b15-9d4f-634488fa9e48,4,Lotad,ハスボー,https://scrydex.com/pokemon/cards/lotad/xy5t_ja-4?variant=firstEdition
XY5-Bt,a03039bf-3a15-4b15-9d4f-634488fa9e48,5,Lombre,ハスブレロ,https://scrydex.com/pokemon/cards/lombre/xy5t_ja-5?variant=firstEdition
XY5-Bt,a03039bf-3a15-4b15-9d4f-634488fa9e48,6,Ludicolo,ルンパッパ,https://scrydex.com/pokemon/cards/ludicolo/xy5t_ja-6?variant=firstEditionHolofoil
XY5-Bt,a03039bf-3a15-4b15-9d4f-634488fa9e48,7,Surskit,アメタマ,https://scrydex.com/pokemon/cards/surskit/xy5t_ja-7?variant=firstEdition
XY5-Bt,a03039bf-3a15-4b15-9d4f-634488fa9e48,8,Masquerain,アメモース,https://scrydex.com/pokemon/cards/masquerain/xy5t_ja-8?variant=firstEdition
XY5-Bt,a03039bf-3a15-4b15-9d4f-634488fa9e48,9,Horsea,タッツー,https://scrydex.com/pokemon/cards/horsea/xy5t_ja-9?variant=firstEdition
XY5-Bt,a03039bf-3a15-4b15-9d4f-634488fa9e48,10,Seadra,シードラ,https://scrydex.com/pokemon/cards/seadra/xy5t_ja-10?variant=firstEdition
XY5-Bt,a03039bf-3a15-4b15-9d4f-634488fa9e48,11,Staryu,ヒトデマン,https://scrydex.com/pokemon/cards/staryu/xy5t_ja-11?variant=firstEdition
XY5-Bt,a03039bf-3a15-4b15-9d4f-634488fa9e48,12,Mudkip,ミズゴロウ,https://scrydex.com/pokemon/cards/mudkip/xy5t_ja-12?variant=firstEdition
XY5-Bt,a03039bf-3a15-4b15-9d4f-634488fa9e48,13,Marshtomp,ヌマクロー,https://scrydex.com/pokemon/cards/marshtomp/xy5t_ja-13?variant=firstEdition
