id,set_id,name,name_normalized,card_number,rarity,variant,image_url,image_source_note,is_active,created_at,updated_at,tcgdex_id,hp,category,types,stage,illustrator,regulation_mark,description_ja,attacks,abilities,weaknesses,resistances,retreat,dex_ids,set_order,pokedex_number,image_dhash
d819ac02-18f3-46d5-a747-da9a5c47d13c,db8504f1-e9f0-4e60-954a-4818040cfe98,ヤヤコマ,ヤヤコマ,083,C,normal,https://images.scrydex.com/pokemon/sv7_ja-83/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:26.931458+00:00,2026-08-30 05:24:12.781774+00:00,SV7-083,60,Pokemon,"[""Colorless""]",Basic,Teeziro,H,野山や 街中で 生活する。 イキリンコと 縄張りを 争い 街中で 大乱闘になった。,"[{""cost"":[""Colorless""],""damage"":10,""nameJa"":""つきかえす"",""effectJa"":""相手のバトルポケモンをベンチポケモンと入れ替える。［バトル場に出すポケモンは相手が選ぶ。］""}]",[],"[{""type"":""Lightning"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""－30""}]",1,[661],,,6ab4b69e2525713b
3bc28fa5-364c-476e-9387-227bebb4665e,5a4b835d-0235-4be2-9401-48d079eba101,カラカラ,カラカラ,254,,normal,https://www.pokemon-card.com/assets/images/card_images/large/SMP/035393_P_KARAKARA.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:19.668993+00:00,2026-08-30 05:24:13.045775+00:00,ptcg:SMP:254,60,Pokémon,"[""Fighting""]",たね,Hasuno,,頭に 被った 頭がい骨は 死んだ 母親。 死の 悲しみを 乗り越えたとき 進化する という。,"[{""cost"":[""Colorless"",""Colorless""],""name"":""ねらいうち"",""damage"":null,""effect"":""相手のポケモン1匹に、20ダメージ。［ベンチは弱点・抵抗力を計算しない。］""}]",[],"[{""type"":[""Grass""],""value"":""×2""}]","[{""type"":[],""value"":null}]",2,[104],,,c6acb099c4ac9e98
4117f420-026f-4fb8-85e0-8655f4890f09,5a4b835d-0235-4be2-9401-48d079eba101,ウツギ博士のレクチャー,ウツギ博士ノレクチャー,250,,normal,https://www.pokemon-card.com/assets/images/card_images/large/SMP/035390_T_UTSUGIHAKASENOREKUCHA.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:19.668993+00:00,2026-08-30 05:24:13.045775+00:00,ptcg:SMP:250,,サポート,[],,Hideki Ishikawa,,,[],[],[],[],,[],,,c2b496ce2e260ba6
c527018d-9625-47bc-9e9a-388dcc015455,5a4b835d-0235-4be2-9401-48d079eba101,ヤドン,ヤドン,253,,normal,https://www.pokemon-card.com/assets/images/card_images/large/SMP/035392_P_YADON.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:19.668993+00:00,2026-08-30 05:24:13.045775+00:00,ptcg:SMP:253,70,Pokémon,"[""Water""]",たね,Misa Tsutsui,,ヤドンの尻尾を 干したあと 塩水で 煮込んだ 料理は アローラの 家庭の 味。,"[{""cost"":[""Colorless""],""name"":""あくび"",""damage"":null,""effect"":""相手のバトルポケモンをねむりにする。""}]",[],"[{""type"":[""Grass""],""value"":""×2""}]","[{""type"":[],""value"":null}]",2,[79],,,d2aebad84e9898ca
5a9a6eb1-991b-4713-b99f-dd48250a0ce1,8251be2f-446e-47c1-ae16-155441fda939,メェークル,メェークル,007,C,normal,https://images.scrydex.com/pokemon/sm7a_ja-7/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:17.848498+00:00,2026-08-30 05:24:12.422075+00:00,SM7a-007,70,Pokemon,"[""Grass""]",Basic,Ken Sugimori,,水と 太陽が あれば 背中の 葉っぱで エネルギーが 作れるので エサを 食べなくても 平気なのだ。,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""もってくる"",""effectJa"":""自分の山札を1枚引く。""},{""cost"":[""Grass"",""Colorless""],""damage"":20,""nameJa"":""つるのムチ"",""effectJa"":null}]",[],"[{""type"":""Fire"",""value"":""x2""}]",[],1,[672],,,e27371e66420a098
4d026934-fa0c-471c-8804-1be0a880efa2,37cd007a-3c49-46f8-a7d7-5e65194bf84e,アーマーガア,アーマーガア,070,,normal,https://www.pokemon-card.com/assets/images/card_images/large/SD/038342_P_AMAGAA.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:17.902679+00:00,2026-08-30 05:24:12.422075+00:00,ptcg:SD:070,170,Pokémon,"[""Steel""]",2 進化,Shin Nagasawa,,ガラル地方の 空では 敵なし。 黒光りする 鋼の 姿は 相手を 威圧し 恐れさせる。,"[{""cost"":[""Colorless""],""name"":""つつく"",""damage"":{""amount"":50,""suffix"":""""},""effect"":""""},{""cost"":[""Steel"",""Colorless"",""Colorless""],""name"":""くろがねのつばさ"",""damage"":{""amount"":130,""suffix"":""""},""effect"":""のぞむなら、このポケモンについているエネルギーを2個選び、トラッシュする。その場合、次の相手の番、このポケモンが受けるワザのダメージは「-100」される。""}]",[],"[{""type"":[""Electric""],""value"":""×2""}]","[{""type"":[""Fighting""],""value"":""－30""}]",2,[823],,,1c98b23e676a3334
e51d0cc3-92f6-4ba6-aa24-8ef30e30ee80,a7880f19-342f-4727-8b28-2ad012936a2f,鋼鉄のフライパン,鋼鉄ノフライパン,053,旧裏R,holo,https://images.scrydex.com/pokemon/sm9b_ja-53/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:19.897492+00:00,2026-08-30 05:24:10.063276+00:00,SM9b-053,,Trainer,[],,Ryo Ueda,B,,[],[],[],[],,[],,,a79292b271292b66
5ce09552-bb58-4e61-9301-a2a888ffb7d0,a7880f19-342f-4727-8b28-2ad012936a2f,退化スプレーZ,退化スプレーz,044,U,normal,https://images.scrydex.com/pokemon/sm9b_ja-44/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:19.897492+00:00,2026-08-30 05:24:10.063276+00:00,SM9b-044,,Trainer,[],,Toyste Beach,C,,[],[],[],[],,[],,,a78c8cc8b0892366
7202f39e-c9f3-4b9b-8b52-d4f784d83ece,a7880f19-342f-4727-8b28-2ad012936a2f,ビーストブリンガー,ビーストブリンガー,045,U,normal,https://images.scrydex.com/pokemon/sm9b_ja-45/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:19.897492+00:00,2026-08-30 05:24:10.063276+00:00,SM9b-045,,Trainer,[],,Ayaka Yoshida,C,,[],[],[],[],,[],,,e786a68eb8212366
cb9bbb6c-71d0-4206-af5d-00a2517f542e,a7880f19-342f-4727-8b28-2ad012936a2f,メタルコアバリア,メタルコアバリア,046,U,normal,https://images.scrydex.com/pokemon/sm9b_ja-46/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:19.897492+00:00,2026-08-30 05:24:10.063276+00:00,SM9b-046,,Trainer,[],,Studio Bora Inc.,C,,[],[],[],[],,[],,,a7cc8ecce8092366
5ace0bd4-3439-4022-a421-d934745e17fb,a7880f19-342f-4727-8b28-2ad012936a2f,ブルーの探索,ブルーノ探索,061,SR,holo,https://images.scrydex.com/pokemon/sm9b_ja-61/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:19.897492+00:00,2026-08-30 05:24:10.063276+00:00,SM9b-061,,Trainer,[],,Naoki Saito,C,,[],[],[],[],,[],,,36b08c2c24e3654e
5a5690d5-9fa1-4a6f-908c-0a3446837e43,ec2d763e-ea05-4f77-ade2-b439f60a2adb,ケンタロス,ケンタロス,051,R,holo,https://images.scrydex.com/pokemon/swsh6h_ja-51/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:07.847260+00:00,2026-08-30 05:24:12.202575+00:00,S6H-051,130,Pokemon,"[""Colorless""]",Basic,nagimiso,E,集団で 生活する。 群れの 中で １番 太く 長く キズだらけの ツノを持つのが ボス。,"[{""cost"":[""Colorless"",""Colorless""],""damage"":""20+"",""nameJa"":""レイジングブル"",""effectJa"":""このポケモンにのっているダメカンの数×20ダメージ追加。このポケモンをこんらんにする。""},{""cost"":[""Colorless"",""Colorless""],""damage"":80,""nameJa"":""とっしん"",""effectJa"":""このポケモンにも30ダメージ。""}]",[],"[{""type"":""Fighting"",""value"":""x2""}]",[],2,[128],,,aa86b6b63b23211b
46d90013-a41d-47be-888f-366fed7b99c0,ec2d763e-ea05-4f77-ade2-b439f60a2adb,ユキノオー,ユキノオー,002,U,normal,https://images.scrydex.com/pokemon/swsh6h_ja-2/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:07.847260+00:00,2026-08-30 05:24:12.202575+00:00,S6H-002,140,Pokemon,"[""Grass""]",Stage1,Akira Komayama,E,ブリザードを 巻き起こす ポケモン。 大きな 体を 揺すれば あたり一面 すぐに 真っ白だ。,"[{""cost"":[""Grass"",""Colorless"",""Colorless""],""damage"":90,""nameJa"":""メガトンパンチ"",""effectJa"":null}]","[{""type"":""Ability"",""nameJa"":""タフネスアップ"",""effectJa"":""このポケモンがいるかぎり、自分の場の「いちげき」のポケモン（「ユキノオー」をのぞく）全員の最大HPは、それぞれ「50」大きくなる。この効果は、この特性を持つポケモンが何匹いても、重ならない。""}]","[{""type"":""Fire"",""value"":""x2""}]",[],3,[460],,,cac8cc6d82203299
be5eea34-e064-4cbf-81cc-455520f5bd41,ec2d763e-ea05-4f77-ade2-b439f60a2adb,イシズマイ,イシズマイ,003,C,normal,https://images.scrydex.com/pokemon/swsh6h_ja-3/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:07.847260+00:00,2026-08-30 05:24:12.202575+00:00,S6H-003,60,Pokemon,"[""Grass""]",Basic,Shigenori Negishi,E,家に ちょうどいい 小石が 見つからないと カバルドンの 穴に 棲んでしまうことも。,"[{""cost"":[""Grass""],""damage"":10,""nameJa"":""ぶつかる"",""effectJa"":null},{""cost"":[""Grass"",""Colorless""],""damage"":""10+"",""nameJa"":""するどいツメ"",""effectJa"":""コインを1回投げオモテなら、30ダメージ追加。""}]",[],"[{""type"":""Fire"",""value"":""x2""}]",[],2,[557],,,cac2e4e92620b099
d3004c3e-09ac-4f67-8594-c118d20cc49e,37cd007a-3c49-46f8-a7d7-5e65194bf84e,ゾウドウ,ゾウドウ,071,,normal,https://www.pokemon-card.com/assets/images/card_images/large/SD/038343_P_ZOUDOU.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:17.902679+00:00,2026-08-30 05:24:12.422075+00:00,ptcg:SD:071,100,Pokémon,"[""Steel""]",たね,kirisAki,,力仕事なら お任せ。 銅の 体は 雨で 錆び 鮮やかな 緑に 変わる。,"[{""cost"":[""Steel"",""Steel""],""name"":""ふみつけ"",""damage"":{""amount"":20,""suffix"":""＋""},""effect"":""コインを1回投げオモテなら、20ダメージ追加。""}]",[],"[{""type"":[""Fire""],""value"":""×2""}]","[{""type"":[""Grass""],""value"":""－30""}]",3,[878],,,a8d0949a66473934
9ab34471-f53e-4df4-a38c-039deaf45658,97d0e77f-4340-44e3-9fb3-6e227b079a7d,ラブラブボール,ラブラブボール,058,U,normal,https://images.scrydex.com/pokemon/sv5a_ja-58/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:25.613183+00:00,2026-08-30 05:24:12.422075+00:00,SV5a-058,,Trainer,[],,Studio Bora Inc.,H,,[],[],[],[],,[],,,0fce8e9ccd051f39
ab121191-57a3-44bc-9d76-5acfe4079d0e,a46aa9cd-922a-487f-a7f2-940f9a23ef57,基本闘エネルギー,基本闘エネルギー,062,UR,holo,https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG5H9aKbVU6RY5xghPcgNfpdaRmfhIDVA8yWOoxKWPoNF3RyqrZ_R_8Gez5tSc7kOky-bNab3ZoJHI6TTS25bD-t2eWI-SN7sXSiZOdx1yuZw_jXrQbTZ7vjhWKR7dDOkd4a7NGHqLgdscMj2ZW_zTtxNKuP_NmCcC5NIXU83tZYinOSFSzCVck_-TJM4B5zu_JwYCiNP6YHI8BBJARGAFBKhm9tX7GvLPkS7EbhaO1Zk4r2it33TrhCcMx9skC7Yef66uEhmyCZqFnWI3KL94VU=/000000000149_eGMGCig.jpg?errorImage=false,Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:13.944948+00:00,2026-08-30 05:24:16.708843+00:00,SM2L-062,,Energy,[],,,,,[],[],[],[],,[],,,b3989f333bb38e73
88eefe2b-fbb6-45bf-9a7a-c23ca60a1897,2e3e2cf1-be86-4808-87f7-fe01973f0325,ボチ,ボチ,274,S,holo,https://images.scrydex.com/pokemon/sv4a_ja-274/large,Scrydex public CDN: SV4a exact-id verified repair 2026-08-30,True,2026-08-28 04:31:24.823418+00:00,2026-08-30 05:24:16.708843+00:00,SV4a-274,70,Pokemon,"[""Psychic""]",Basic,Nisota Niso,G,人懐っこくて 寂しがり。 ちょっと かまっただけでも いつまでも 後を ついてくるぞ。,"[{""cost"":[""Psychic""],""damage"":""10×"",""nameJa"":""おはかであそぶ"",""effectJa"":""自分のトラッシュにあるポケモンの枚数×10ダメージ。""}]",[],"[{""type"":""Darkness"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-30""}]",2,[971],,,1971711c6a683133
a6b6dcec-214b-422f-8c4f-04674498f7b3,a7880f19-342f-4727-8b28-2ad012936a2f,マーレイン,マーレイン,062,SR,holo,https://images.scrydex.com/pokemon/sm9b_ja-62/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:19.897492+00:00,2026-08-30 05:24:10.063276+00:00,SM9b-062,,Trainer,[],,Masakazu Fukuda,C,,[],[],[],[],,[],,,1e9e8b8aa6bab6ce
0aebea9c-6518-4f29-8aa9-ebd80e595a40,a03039bf-3a15-4b15-9d4f-634488fa9e48,ホエルオーEX,ホエルオーex,017,RR,normal,https://images.scrydex.com/pokemon/xy5t_ja-17/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 06:28:22.750277+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:XY5-Bt:017,250,Pokémon,"[""Water""]",たね,Eske Yoshinob,,,"[{""cost"":[""Water"",""Water"",""Water"",""Water"",""Water""],""name"":""ハイブリーチング"",""damage"":{""amount"":120,""suffix"":""""},""effect"":""このポケモンをねむりにする。""}]","[{""name"":""みずのベール"",""effect"":""自分の手札からこのポケモンにエネルギーをつけるたび、このポケモンの特殊状態をすべて回復する。""}]","[{""type"":[""Grass""],""value"":""×2""}]","[{""type"":[],""value"":null}]",4,[],,,33b07c38b866d098
7cf08544-de5b-40a9-a3d8-e92df9e68999,db8504f1-e9f0-4e60-954a-4818040cfe98,デラックスボム,デラックスボム,096,ACE,normal,https://images.scrydex.com/pokemon/sv7_ja-96/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:26.931458+00:00,2026-08-30 05:24:10.063276+00:00,SV7-096,,Trainer,[],,inose yukie,H,,[],[],[],[],,[],,,6533393386eac609
4821dcce-0a68-43c1-9eb0-5a814efd8fb4,a7880f19-342f-4727-8b28-2ad012936a2f,テンガン山,テンガン山,069,UR,holo,https://images.scrydex.com/pokemon/sm9b_ja-69/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:19.897492+00:00,2026-08-30 05:24:10.063276+00:00,SM9b-069,,Trainer,[],,,B,,[],[],[],[],,[],,,67cace8e26f18cc7
1cef98f5-2e72-4ebe-a9b4-f3cc6894c3c0,97d0e77f-4340-44e3-9fb3-6e227b079a7d,ノズパス,ノズパス,043,C,normal,https://images.scrydex.com/pokemon/sv5a_ja-43/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:25.613183+00:00,2026-08-30 05:24:12.202575+00:00,SV5a-043,80,Pokemon,"[""Fighting""]",Basic,AKIRA EGAWA,H,ピンチになると 磁力を 強め まわりにある 鉄の 塊を 引き寄せて 身を守ることも ある。,"[{""cost"":[""Colorless"",""Colorless"",""Colorless""],""damage"":60,""nameJa"":""パワーラッシュ"",""effectJa"":""コインを1回投げウラなら、次の自分の番、このポケモンはワザが使えない。""}]",[],"[{""type"":""Grass"",""value"":""×2""}]",[],3,[299],,,66ecd4b27c1a1d99
2a4d818f-8675-4d86-826f-72fd74353d98,ec2d763e-ea05-4f77-ade2-b439f60a2adb,はくばバドレックスV,ハクババドレックスv,027,RR,holo,https://images.scrydex.com/pokemon/swsh6h_ja-27/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:07.847260+00:00,2026-08-30 05:24:12.202575+00:00,S6H-027,210,Pokemon,"[""Water""]",Basic,D.A.G Inc.,E,,"[{""cost"":[""Water""],""damage"":40,""nameJa"":""つきさす"",""effectJa"":null},{""cost"":[""Water"",""Water"",""Colorless""],""damage"":200,""nameJa"":""ブリザードランス"",""effectJa"":""このポケモンについているエネルギーを2個選び、トラッシュする。""}]",[],"[{""type"":""Metal"",""value"":""x2""}]",[],2,[898],,,7d5b27471533475f
7e8149e4-4d9f-424f-a5a4-ab3c8767dd1c,37cd007a-3c49-46f8-a7d7-5e65194bf84e,クラッシュハンマー,クラッシュハンマー,089,,normal,https://www.pokemon-card.com/assets/images/card_images/large/SD/038361_T_KURASSHUHANMA.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:17.902679+00:00,2026-08-30 05:24:12.422075+00:00,ptcg:SD:089,,グッズ,[],,sadaji,,,[],[],[],[],,[],,,8e92b2a20e410739
a4cb69a7-bc59-48a0-816e-37bb0682fd06,37cd007a-3c49-46f8-a7d7-5e65194bf84e,たっぷりバケツ,タップリバケツ,092,,normal,https://www.pokemon-card.com/assets/images/card_images/large/SD/038364_T_TAPPURIBAKETSU.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:17.902679+00:00,2026-08-30 05:24:12.422075+00:00,ptcg:SD:092,,グッズ,[],,sadaji,,,[],[],[],[],,[],,,0faa9ab067534539
83bb1986-d39d-4ac0-ae2e-ccec6ea92929,8cce95a2-f537-4156-907d-f331ce13b5d6,チリーン,チリーン,024,C,normal,https://images.scrydex.com/pokemon/swsh5i_ja-24/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:07.591739+00:00,2026-08-30 05:24:12.202575+00:00,S5I-024,70,Pokemon,"[""Psychic""]",Basic,Shibuzoh.,E,超音波の 鳴き声を 持つ。 ふわふわと 浮かび 風に 乗って 長い 距離を 旅する。,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""ちいさなおつかい"",""effectJa"":""自分の山札から基本エネルギーを2枚まで選び、相手に見せて、手札に加える。そして山札を切る。""},{""cost"":[""Colorless""],""damage"":20,""nameJa"":""やさしいねいろ"",""effectJa"":""相手のバトルポケモンをねむりにする。""}]",[],"[{""type"":""Darkness"",""value"":""x2""}]","[{""type"":""Fighting"",""value"":""-30""}]",1,[358],,,8eb29d8ffae2b092
367725e0-14c0-47d6-8a23-d9348507c457,37cd007a-3c49-46f8-a7d7-5e65194bf84e,ツールスクラッパー,ツールスクラッパー,093,,normal,https://www.pokemon-card.com/assets/images/card_images/large/SD/038365_T_TSURUSUKURAPPA.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:17.902679+00:00,2026-08-30 05:24:12.422075+00:00,ptcg:SD:093,,グッズ,[],,Studio Bora Inc.,,,[],[],[],[],,[],,,0eeabaac46174d39
39be8943-63cf-431c-86db-78bddec82280,a7880f19-342f-4727-8b28-2ad012936a2f,ゴローン,ゴローン,024,C,normal,https://images.scrydex.com/pokemon/sm9b_ja-24/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:19.897492+00:00,2026-08-30 05:24:10.063276+00:00,SM9b-024,110,Pokemon,"[""Fighting""]",Stage1,Ayaka Yoshida,C,崖を 登り 山頂を 目指す。 てっぺんに 着くなり すぐに 来た 山道を 転がり 落ちていく。,"[{""cost"":[""Colorless"",""Colorless"",""Colorless""],""damage"":50,""nameJa"":""いわころがり"",""effectJa"":null},{""cost"":[""Fighting"",""Colorless"",""Colorless"",""Colorless""],""damage"":90,""nameJa"":""すてみタックル"",""effectJa"":""このポケモンにも30ダメージ。""}]",[],"[{""type"":""Grass"",""value"":""x2""}]",[],4,[75],,,cc78f8fad4aabe98
c669ba9c-9b7f-418a-b537-8331cdd9ebdb,4520bff5-2407-46f6-ad8b-498e9de2e2f0,キバニア,キバニア,19,◆,normal,https://images.scrydex.com/pokemon/adv1_ja-19/large,Scrydex public card image (adv1_ja),True,2026-08-29 05:36:13.035042+00:00,2026-08-30 05:24:10.063276+00:00,,,,,,,,,,,,,,,19,,8ea6b6bc15678b8a
3a1e212f-6061-47fa-9173-5506aadca5ab,a03039bf-3a15-4b15-9d4f-634488fa9e48,ドジョッチ,ドジョッチ,018,C,normal,https://images.scrydex.com/pokemon/xy5t_ja-18/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 06:28:22.750277+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:XY5-Bt:018,50,Pokémon,"[""Water""]",たね,Kyoko Umemoto,,ヒゲは 優秀な レーダー。 濁った 水の 中でも ヒゲを 使って エサを 見つけ出す。,"[{""cost"":[""Water"",""Colorless""],""name"":""みずかけ"",""damage"":{""amount"":30,""suffix"":""""},""effect"":""""}]",[],"[{""type"":[""Grass""],""value"":""×2""}]","[{""type"":[],""value"":null}]",2,[339],,,e7b69ea20e679b1a
aac8973d-d509-4419-94e9-cd831a6abea2,a03039bf-3a15-4b15-9d4f-634488fa9e48,ナマズン,ナマズン,019,U,normal,https://images.scrydex.com/pokemon/xy5t_ja-19/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 06:28:22.750277+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:XY5-Bt:019,100,Pokémon,"[""Water""]",1 進化,Naoyo Kimura,,沼の 底に 住処を 作る。 生き物なら 好き嫌いなく なんでも 食べてしまう 大食らい。,"[{""cost"":[""Colorless""],""name"":""ドわすれ"",""damage"":{""amount"":20,""suffix"":""""},""effect"":""相手のバトルポケモンが持っているワザを1つ選ぶ。次の相手の番、このワザを受けたポケモンは、選ばれたワザを使えない。""},{""cost"":[""Water"",""Colorless"",""Colorless""],""name"":""つきあげる"",""damage"":{""amount"":60,""suffix"":""＋""},""effect"":""コインを1回投げオモテなら、30ダメージを追加。""}]",[],"[{""type"":[""Grass""],""value"":""×2""}]","[{""type"":[],""value"":null}]",3,[340],,,4eb39a9a2e66931a
